lane	family	plane	corpus	mode	alias	iters	cwd	binary	expected_rc_policy	output_artifact	status_artifact	command	notes
pmu	pmu-parse	parse	gsoc-2018	track1	gsoc-2018.json	1202	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track1 1202 > /tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	gsoc-2018	track2	gsoc-2018.json	1202	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/gsoc-2018.json track2 1202 > /tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-gsoc-2018-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	instruments	track1	instruments.json	18154	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-instruments-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/instruments.json track1 18154 > /tmp/skv12-p1/logs/pmu-parse-instruments-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-instruments-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	instruments	track2	instruments.json	18154	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-instruments-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/instruments.json track2 18154 > /tmp/skv12-p1/logs/pmu-parse-instruments-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-instruments-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	marine_ik	track1	marine_ik.json	1341	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-marine_ik-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track1 1341 > /tmp/skv12-p1/logs/pmu-parse-marine_ik-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-marine_ik-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	marine_ik	track2	marine_ik.json	1341	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-marine_ik-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/marine_ik.json track2 1341 > /tmp/skv12-p1/logs/pmu-parse-marine_ik-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-marine_ik-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	mesh	track1	mesh.json	5528	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-mesh-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track1 5528 > /tmp/skv12-p1/logs/pmu-parse-mesh-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-mesh-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	mesh	track2	mesh.json	5528	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-mesh-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/mesh.json track2 5528 > /tmp/skv12-p1/logs/pmu-parse-mesh-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-mesh-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	numbers	track1	numbers.json	26645	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-numbers-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track1 26645 > /tmp/skv12-p1/logs/pmu-parse-numbers-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-numbers-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	numbers	track2	numbers.json	26645	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-numbers-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/numbers.json track2 26645 > /tmp/skv12-p1/logs/pmu-parse-numbers-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-numbers-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	random	track1	random.json	7836	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-random-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track1 7836 > /tmp/skv12-p1/logs/pmu-parse-random-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-random-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	random	track2	random.json	7836	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-random-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/random.json track2 7836 > /tmp/skv12-p1/logs/pmu-parse-random-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-random-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	twitter	track1	twitter.json	6334	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-twitter-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track1 6334 > /tmp/skv12-p1/logs/pmu-parse-twitter-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-twitter-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	twitter	track2	twitter.json	6334	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-twitter-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/twitter.json track2 6334 > /tmp/skv12-p1/logs/pmu-parse-twitter-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-twitter-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_basic	track1	unicode_basic.json	3815	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_basic-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track1 3815 > /tmp/skv12-p1/logs/pmu-parse-unicode_basic-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_basic-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_basic	track2	unicode_basic.json	3815	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_basic-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_basic.json track2 3815 > /tmp/skv12-p1/logs/pmu-parse-unicode_basic-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_basic-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_escapes	track1	unicode_escapes.json	3807	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track1 3807 > /tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_escapes	track2	unicode_escapes.json	3807	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_escapes.json track2 3807 > /tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_escapes-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_mixed	track1	unicode_mixed.json	3799	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_mixed.json track1 3799 > /tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	unicode_mixed	track2	unicode_mixed.json	3799	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/unicode_mixed.json track2 3799 > /tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-unicode_mixed-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	update_center	track1	update-center.json	7503	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-update_center-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/update-center.json track1 7503 > /tmp/skv12-p1/logs/pmu-parse-update_center-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-update_center-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	update_center	track2	update-center.json	7503	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-update_center-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/update-center.json track2 7503 > /tmp/skv12-p1/logs/pmu-parse-update_center-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-update_center-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	y_string_unicode	track1	y_string_unicode.json	100000	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track1.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/y_string_unicode.json track1 100000 > /tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track1.log.out 2> /tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track1.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-parse	parse	y_string_unicode	track2	y_string_unicode.json	100000	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/xctrace_probe	rc=0 required	/tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track2.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/xctrace_probe /Users/mkbabb/Programming/bbnf-lang/skinny/test_data/y_string_unicode.json track2 100000 > /tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track2.log.out 2> /tmp/skv12-p1/logs/pmu-parse-y_string_unicode-track2.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-typed	typed	apache_builds	real_typed_track1	apache_builds	31429	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/profile_direct	rc=0 required	/tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/profile_direct 31429 apache_builds real_typed_track1 > /tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.out 2> /tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track1.rerun.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
pmu	pmu-typed	typed	apache_builds	real_typed_track2	apache_builds	31429	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-profile-target-50bd1648/release/profile_direct	rc=0 required	/tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.out	/tmp/skv12-p1/pmu/capture_status.tsv	cd /Users/mkbabb/Programming/bbnf-lang/skinny && /tmp/skv12-profile-target-50bd1648/release/profile_direct 31429 apache_builds real_typed_track2 > /tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.out 2> /tmp/skv12-p1/logs/pmu-typed-apache_builds-real_typed_track2.rerun.log.err	PMU row authority; cycles and instructions are emitted by the probe binary via proc_pid_rusage.
